track,artist,track_id,data_type,0,1,2,3,4,5,6,7
Take Cover,Petit Biscuit,0wUGuObNCcyTSk0IkksyqI,user_library,0.09408422118882043,0.6690344312100959,-0.01971223158583485,-0.7318848245703539,0.14121167741218169,0.8936367276321242,-0.6741128865110039,-0.09839628281812657
Pick Your Battles,Petit Biscuit,6QyXAcERauW27QwlxjDvww,user_library,0.24300702695436432,0.5343944750272843,-0.7889775107317758,-0.048970036979761836,-0.05773296975168927,0.03770256768154274,-0.5044902651448416,0.5084216538044252
Constellation,Petit Biscuit,2rDatO6FnEueGcIwD13WeN,user_library,0.1980072880791763,0.5334419818244827,-0.7055542636177277,-0.08077175617401713,0.015505242631588173,-0.050747122985828765,-0.6830600385022894,0.3124635957357308
Drivin Thru the Night,Petit Biscuit,6fagtLLzqZTaGcYcSa5qeA,user_library,0.1514709885006397,0.7234040673454238,-0.08973818487138228,-0.5706118595915355,0.0408951059344157,-0.07002361254574209,-0.6826368336924347,0.23350873394255944
Gwana,Petit Biscuit,41sHJRyvhs5thAUFVuG8Ui,user_library,0.20370296976409177,0.7967565768335374,-0.012090573801404875,-0.6588611958334714,0.13778163866978654,-0.20182593002273425,-0.7856468266587407,-0.14689760594735102
I Leave Again,Petit Biscuit,4aNNFLoRfSOMHeYQXidsXL,user_library,0.13025066720406445,0.7457510061139018,-0.00018792575672406278,-0.6803916652035403,0.0766407911395782,-0.13660661430532917,-0.6885614947444625,0.28231735949777487
Hang On,Petit Biscuit,382JSV4u3TvnoVcj1jdPt6,user_library,0.18011365175414557,0.7024543204340641,-0.1316546320540649,-0.5054068483891296,0.0612632775851438,0.021775003134317805,-0.640104757946883,0.19077383104056986
BLIND (feat. Young Thug),DaBaby,2T5NBwKRySiCR78vVk08vr,user_library,-0.991988391731401,-0.4805628480286554,-0.7583203402063728,0.07593855710809054,-0.3408066716493886,-0.1333110779159423,-0.00858495154166006,-0.1563990482323125
ROXANNE,Arizona Zervas,696DnlkuDOXcMAnKlTgXXK,user_library,-0.41216153451908605,-0.3941719364305786,-0.21149119896607332,0.6232160518731631,-0.05482578701987222,-0.06954096638613431,-0.3511715442110534,0.008965788746715548
Navigator,AC Slater,6JHXT2H7OgxCxBpcQyPzDb,user_library,1.0856733814465793,0.29931802389288986,-0.17557976229648728,-1.0119792355786421,-0.11721443709101742,-0.21868010887929412,0.2938693710336411,0.01767567745424045
Intro,21 Savage,5UpXJ75CXod4PCoBQP6MAP,user_library,-1.118309743949152,-0.1394762146374287,0.09518977754742172,-0.6923764762302023,-0.1050194812160732,0.7990080048236159,-0.086403290729088,-0.23368025696580877
Runnin,21 Savage,5SWnsxjhdcEDc7LJjq9UHk,user_library,-0.9816553291280858,-0.45970873408223095,-0.748838702771578,0.020905904998904948,-0.22509005145287125,-0.039562810172417515,-0.13057921900194955,0.15745242730475648
Glock In My Lap,21 Savage,6pcywuOeGGWeOQzdUyti6k,user_library,-0.9739748680656847,-0.48090870973378036,-0.7478618476240748,0.014970206821092473,-0.20072018187733764,-0.0432884381112842,-0.1188889762543682,0.15383054753855235
Mr. Right Now (feat. Drake),21 Savage,4Q34FP1AT7GEl9oLgNtiWj,user_library,-1.03110409263303,-0.20685944806372483,-0.0035238039399567607,-0.4831693595147485,-0.22223431346710368,-0.11051288197568018,0.04622175312689779,0.17678799365771447
Rich Nigga Shit (feat. Young Thug),21 Savage,3ruoIF2UnoXdzK8mR61ebq,user_library,-1.0550217984695498,-0.43363538443618493,-0.6023505994753274,-0.1139839813953866,-0.1956134737966967,0.8540905438073495,-0.05005445276168131,-0.09077787939556466
Slidin,21 Savage,7fxSLnklnayJNBIKntXedZ,user_library,-1.0534304468468494,-0.22018031738246283,0.10841231961907305,-0.6894228351716095,-0.13854683855014893,-0.27715274636551307,0.04780199060201072,0.25999362736136883
Snitches & Rats (Interlude),21 Savage,2y3mrzWEWaAFqb2jf5fED8,user_library,-1.183429918076461,-0.403269439008285,-0.5704578622833423,-0.07442803207595496,-0.25365517263258736,0.8773855631643551,-0.1021040141480396,-0.24864357507887425
Many Men,21 Savage,3CDVMejYHnB1SkEEx0T1N4,user_library,-0.898687084047571,-0.3767490283018863,-0.8200413954919109,-0.0048139633160454555,-0.17656306312598014,-0.03397690263030386,-0.18184907142283774,0.16958868052434284
Snitches & Rats (feat. Young Nudy),21 Savage,3WaDoMDQRqDdgtCDLxanpN,user_library,-1.0060772843702548,-0.22557809053871342,0.01544060811476554,-0.5893977288234791,-0.13887278141035928,-0.19339027542115492,0.00552621768062808,0.237499341636512
My Dawg,21 Savage,42Tohunwlh34o0mgxYx5iq,user_library,-0.96552188426816,-0.3871095825025669,-0.5954618145047316,-0.07008265349894027,-0.15468164820400693,-0.23743410205424342,-0.1274586597087484,-0.1354957344307417
Steppin On Niggas,21 Savage,7FtZFla3ZH6PqsAJ9MvVCM,user_library,-1.0379057164318206,-0.15768822648024375,0.046608149813248775,-0.610143216768258,-0.23149616532834852,-0.21907508117269384,0.24702338158962983,0.487073623285899
Brand New Draco,21 Savage,4V9ynsDPwHtdItksqjuRu0,user_library,-0.9739686207184104,-0.48445942734859404,-0.772068906622709,0.0622958924115193,-0.293888796978279,-0.13627334926549775,-0.024413179649054203,-0.1744195172620017
No Opp Left Behind,21 Savage,50I7FNN2rl2rWiNwGxS146,user_library,-1.0252559470486824,-0.28800649279575985,0.049730170626466015,-0.6751606237605138,-0.1118522376731789,-0.2294101768410776,-0.08701082047398714,0.2533505976701468
RIP Luv,21 Savage,1wGnp7ejkCuXRsehXx0PNP,user_library,-0.9881233658838908,-0.39706329422303216,-0.7163763828241982,0.09300030165931011,-0.19239958211008712,0.04974709768938018,-0.13937257110995707,0.047321343229446707
Said N Done,21 Savage,11XegnWeJHBDtj9IsNwngu,user_library,-1.0316170371855262,-0.27180268108190075,-0.06670607217779961,-0.5320085793976053,-0.215847525874224,-0.23761664656279713,0.020439977391488257,-0.1910316405678415
SKYBOX,Gunna,7GwYENSg87oERcW0Wacd6m,user_library,-1.0849572609563505,-0.26834977058477444,0.09250723880383953,-0.7316876957968245,-0.06672154214518244,0.7584414495797197,0.01596200360334926,-0.12712096655328053
Roses Remix (feat. Future),SAINt JHN,1KyZ4rUiW2lkqGNLQYKpcC,user_library,-0.632700069313339,0.17089432241634125,0.0028684591912275775,-0.5687569403964637,0.00014062362889936565,-0.2334220799845402,-0.015858117408620944,0.1575096199449391
Trap - Rompasso Remix,SAINt JHN,08pnZCD7bB3voKAA3ShGTw,user_library,-0.5959277609289418,0.18781661995872848,-0.08290274300268721,-0.42095508145621796,-0.05180648374815507,-0.11833804888695774,0.17060378607629345,0.06280358841285034
Dreams,Fleetwood Mac,1lbXEepatjRVjoG8pZMtdp,user_library,-0.28468258596660523,1.2302646326284288,0.4808090172751469,0.10924722410107435,-0.5133567536617395,-0.10198572574318965,0.22417600392119097,-0.14293206452148377
Drivin Thru the Night,Petit Biscuit,0h4yWQq8wkQq0rhhA1Ik4F,user_library,0.15997214106410365,0.7194756013628202,-0.09364410163621835,-0.5794954271573988,0.04663809292946215,-0.05649294873015577,-0.6992296913221414,0.2509284839882307
Thank You,Dido,3yUcJwYu7fXAfqMj9krY6l,user_library,0.1847040570657847,0.3527489654777821,0.4270599298150212,1.1623097164475518,-0.6799054666828541,1.1611582034359067,-0.15122755903561316,0.16182726867735353
Opaul,Freddie Dredd,4areFtLMjGt4GmO4IAbGo0,user_library,-0.6349332091265778,0.2088191752930887,-0.002124854979503509,-0.6568028495645829,-0.014623461834635794,0.7582726335769054,0.12054994439784215,-0.25277384227336525
Dragostea Din Tei,O-Zone,4nnHlGaBwJHb1rBetqj0Yl,user_library,0.26647784953579307,0.4821984873551546,1.0483716678349264,0.4659415669544978,-0.6326124737304935,-0.003963960007050491,-0.06536288157958232,0.25977816974922757
ORANGE SODA,Baby Keem,5FkoSXiJPKTNyYgALRJFhD,user_library,-1.0891185300547912,-0.23810870684033605,0.0732807861958527,-0.7466914509411071,-0.04433006407173752,0.7675759723312188,-0.058210494679604714,-0.11442506465644202
Do My Dance,Tyga,7Hk12JkCFwLO4s1jRGBS6s,user_library,-0.511574657581143,-0.8039264351665509,0.7037847684968679,-0.05069779367925118,-0.24316127464334902,-0.12451928210841977,-0.3727171876145472,0.48016230803359927
September,"Earth, Wind & Fire",2grjqo0Frpf2okIBiifQKs,user_library,-0.20083601073204543,1.0434431478823791,0.22403347157560535,0.020498972185742974,-0.33410728932687644,-0.0782373402080083,0.1429671609504082,0.027001298386174627
Climbing a Wall,Floral,2GZLWeDxVyCxDBdVzVjbMi,user_library,0.0034028790399338385,0.579259229398779,0.6592216099731759,0.5247173384050469,-0.1394927450434112,-0.2146712479032923,-0.13606896994616588,-0.666251908937458
I'm God,Clams Casino,0FVuyC9RP5MACjp4lgU3qZ,user_library,-0.19269363209524387,0.4126726948641156,-0.028529762122051706,-0.7880365136597393,0.09598490690972077,-0.10660573357005636,-0.5302901333613261,0.5012231372861885
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,2MbdDtCv5LUVjYy9RuGTgC,user_library,-0.7937649635034799,-0.8937644282452528,-0.21615346491019763,0.5560110040105503,-0.2665332120735303,-0.1986876474012008,-0.2095933080213619,-0.3099763427483606
WHATS POPPIN,Jack Harlow,1jaTQ3nqY3oAAYyCTbIvnM,user_library,-0.7981783412074581,-0.8928955498338799,-0.21867024615737934,0.554293486271882,-0.257757359896236,-0.20076452849625342,-0.21034678171614102,-0.31106444880484707
What Can I Do,A-Trak,6U9DI9uIT0X5XJJBQrC0Xu,user_library,1.1804833605257767,-0.012657927331688888,-0.9613528030761376,-0.12541694241680773,0.47329041727335464,0.09983231115309195,0.5371462195560348,0.1545739230893789
Red Light Green Light,Duke Dumont,5D1zGVDJTOqwaGSzYw5TtP,user_library,1.583146107741209,-0.35286017442454953,0.6244653113141317,-0.2837540749026155,0.37700953342690596,0.04230397863917883,0.1652226167722636,0.6684865707771037
Intentions,Justin Bieber,364dI1bYnvamSnBJ8JcNzN,user_library,-0.051181401335652625,0.2619128264627366,0.6675682428011985,0.3930005040283032,0.8697738557871773,-0.07190420994155085,0.05317095894793462,0.3021534223290856
D4L,Future,5fHrHoJKfCgBd35zwIBmUK,user_library,-0.8895568096259755,-0.6796570806561528,0.6538303526327359,-0.22677232013092802,-0.03413447215433275,0.6794450525197056,-0.11391797838865893,-0.29517967441761306
Holy Water - Steff da Campo Remix,Galantis,5L4qcZ6V7PeC1m3iGi6Ddz,user_library,1.496126383744091,-0.41838643975082956,0.535191637939369,-0.5129842006595489,-0.1040526680562968,0.9054409001164128,-0.1232804533830601,-0.09566460116743197
I Leave Again,Petit Biscuit,5QI8TzL0eOULZSwsr1FJzu,user_library,0.14464031510459258,0.7243618978895542,-0.0005936951900893647,-0.6736300044813592,0.07407489957567945,-0.1853531382211721,-0.5755955267268199,0.22195948436103086
OG Beeper,A$AP Rocky,5TX0mfUkpGlU6j2xa00ERx,user_library,-1.0736278728632964,-0.21883753205298878,0.09723205040910014,-0.6947033768153643,-0.11938476046740457,-0.29480165171738854,0.049421330505899135,0.23589502888956293
Proud Of U (feat. Young Thug),EARTHGANG,4u8xrKWeF7xBO9kGwIk6u7,user_library,-1.0738217146875229,-0.08579195373841993,0.08113827006494496,-0.6685389437105148,-0.007902461305160792,-0.28121550489488895,0.09098886715071391,0.3737352606214942
4th Dimension,KIDS SEE GHOSTS,6JyEh4kl9DLwmSAoNDRn5b,user_library,-1.1175270339383443,-0.23562489097420183,0.0908033355092087,-0.7209656678461691,-0.14633636555080165,0.7329951123534622,0.04903693596507673,-0.17062901032142685
Jet Lag,A$AP Ferg,2hyF1YWdX8yxExvRelT9nB,user_library,-0.8113841388742933,-0.7122945924613836,0.4718462599136416,-0.061273148354494336,-0.12877973835141493,-0.3078367178683691,-0.1463263384580852,-0.37185169821520564
The Bloodiest,Jay Rock,3eEMeaaT3otIimFCcYcS7i,user_library,-0.7269122065266531,-0.7942195497803327,-0.05119802159147784,0.4232237599839916,-0.03847779871903554,-0.3317479706619332,-0.2724716186246177,-0.35330464650469456
Kulikitaka,Toño Rosario,4jy2Y30451t7CQCoMUulFm,user_library,-0.01926520272470658,0.3718771731107357,0.49491623919245986,0.23367318929876374,0.2065001847178144,-0.25629135619800447,-0.3782716795225494,-0.275772702705639
VAULTS,BRONSON,7DBi89fp9dzk2d2ij4Yo2x,user_library,0.40159886222349445,0.3935287149347836,-0.9049592354149335,0.09085359954487113,0.13887687946767208,-0.09389323246790902,0.2210617291538482,0.02407990661617622
HEART ATTACK (feat. lau.ra),BRONSON,3xrSAFB6cXBHwLylbCP4sr,user_library,0.3090064673934274,0.35058722953234317,-0.8812720341707225,0.1371425381756144,0.12290512696740614,-0.04610866923306861,0.10181967719644279,0.11899028637834766
Make You Mine,PUBLIC,5iFwAOB2TFkPJk8sMlxP8g,user_library,-0.21430968186143326,0.9839570850794338,0.20886256876468756,-0.024968419076594,-0.14833970396374438,-0.07282310965943238,0.01232218345937484,0.11078068771000096
Scared to Be Lonely,Martin Garrix,3ebXMykcMXOcLeJ9xZ17XH,user_library,1.5056052335802024,-0.6176494203253537,-0.1593678743634059,0.08498465268926794,-0.14132396094317717,1.0415259282945166,-0.2864052747754007,-0.0437610820679886
One Kiss,Calvin Harris,3WVcoF2oKbUPCxyjIkYyHs,user_library,1.6189874908879707,-0.6867230550079529,-0.14236231917418826,0.41212367680272366,0.396684360277611,0.14547609713203638,0.24046587390291532,0.5590621628761658
Homesick,Dua Lipa,1fF9w1hapJKALsOQ6yTcxg,user_library,0.17936481883153102,0.17184317320754935,0.7757684525817153,0.4933189699363418,0.7611687017028513,0.12890561297430425,-0.41776881046507386,0.6861739272824615
Inside Friend (feat. John Mayer),Leon Bridges,4ehkZtzPTbjsRULRfQSWYu,user_library,-0.31960326815243545,0.8279235550172805,0.1394215590861036,-0.3264503163097048,0.27083269038474916,0.7713588003307998,-0.3179123186745226,-0.4263569799407788
Trap (feat. Lil Baby),SAINt JHN,1pChm8ih9LlKhWncBJ6HLr,user_library,-0.5619964755707637,0.24649659484073877,0.0628410468732297,-0.5557441127412139,0.031908687588478084,-0.3830775947598171,0.13118113635417786,-0.3162425841796084
Roses - Imanbek Remix,SAINt JHN,7fPuWrlpwDcHm5aHCH5D9t,user_library,-0.6145309819899517,0.1841040956303828,0.020536602137978484,-0.5330395514323649,-0.08969639013560247,-0.28533002842071764,0.14516054992530733,0.12137664141526217
Pump It Up - Extended Mix,Endor,22p0GfE16ksLtRXtRWDPLB,user_library,0.38834330752138124,0.5479927584111511,0.4280824681410352,-0.24314021993680324,0.20254147055006763,1.2150034690216667,-0.11045357789833658,0.5623252711634489
Feeling Awake - Sammy Virji Remix,AC Slater,0u0HBXMUvNtxoepJFS8Xe7,user_library,1.137804780956342,0.0495891702046618,-0.958392583353906,-0.3134234267491674,-0.21431975384898178,-0.044671875145594696,0.22556995327238774,-0.005139759955492222
Move Your Body (Future House),Tchami,2Rnkr8qIMsefE7ubIm4JAo,user_library,1.578822492972969,-0.3462238727154552,0.45579121685345203,-0.36568165185100776,-0.2164369290133054,-0.046483794059622364,-0.14081673998656022,0.2727219097610228
Catch The Spirit,Jack Beats,3ODOQfdKXTdLrMWQv21vVA,user_library,0.6982938012225339,0.27302947373736514,-0.828016149670466,-0.20493595682508395,-0.16811762578290798,-0.04306990825732582,0.10863105821635081,0.2301823097504324
Memories (feat. Kid Cudi),David Guetta,4dTaAiV9xFFCxnPur9c9yL,user_library,1.0411824362419961,0.04352068154429843,0.8198873609299178,0.032322049462929235,-0.8123992612053514,0.20128201232207643,-0.14747576243224542,0.8427450889558351
Faithful,Suigeneris,01plcbRzUfRPJHxMp0s1lN,user_library,-0.5771851940540953,0.19114855777097023,-0.1312799673894279,-0.43721262535389693,-0.11794557579310926,-0.2757027736578762,0.1696605224315068,-0.3546951902064133
Jerk It Out,Caesars,5XMjXjwCkJVmk0AHm7z8IV,user_library,-0.19019372777133142,0.997030511614446,-0.17425578906232095,0.8115303413666204,-0.9889085160179351,0.15731461470193278,0.38190954520503245,0.3908447669469693
Ooh Ahh (My Life Be Like) (feat. Toby Mac),Grits,2cGJxXXIBrxMhk2fWUJTLs,user_library,-0.6929898979797223,0.6403380858613016,0.40811076000925167,-0.1764565684856173,-0.738797654635447,-0.02770936549644218,0.35305546088446554,0.561510238788276
Skank N Flex (w/ Scrufizzer),Wax Motif,5bZ5HXF6yBsCdL6YQIrcY5,user_library,0.6248457854740221,0.4200489081270405,-0.12456130983658527,-0.7514174638599225,-0.1214427516863468,-0.10572681498080663,-0.05699493354395948,0.05187017505320637
J.L.R. (feat. Young Roddy & Smoke DZA),Curren$y,4FisM4sjTnQx4miF8tZ4bs,user_library,-0.7371468396418581,-0.8393705529251669,-0.1291968469244505,0.6555386647550943,-0.26518396496117413,-0.10481877331955279,-0.10396356227458514,-0.00904125941729224
Dogfight,Jay Robinson,4awukUtTt5YyqJYSSZdrK4,user_library,0.2962267505510809,0.546300833056563,-0.8247092217262751,-0.03973007570536016,-0.13792191998466602,-0.01997232004727927,-0.18178555725239323,0.4184380907799565
Ghosts (feat. Hana),Tchami,5LGEEhT48ta9X8vHGCzwby,user_library,1.6258172439910892,-0.27046909266293834,0.3436616147669959,-0.38114783735270424,-0.19711785339471785,0.010678975975517894,-0.307766292159385,0.34393169258014916
"Made In France (with Tchami & Malaa, feat. Mercer) - Wax Motif Remix",DJ Snake,6B9AzhSLog7Bm1huxkfCFN,user_library,1.2160512848658473,-1.0944553982813834,-0.27126815842105617,-0.13955732748713026,-0.3545929093353359,0.9554094391699236,-0.048195505644830786,-0.10795018121960569
"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,4iiWcajF1fEUpwcUewc464,user_library,-0.8388856377050685,-0.660507537914388,0.5268199529177242,-0.017156626250583406,-0.09150361193553347,-0.18585137498404894,-0.12565854074075886,0.013202056828837535
Life Is Good (feat. Drake),Future,5yY9lUy8nbvjM1Uyo1Uqoc,user_library,-0.8300846185547989,-0.8444981009538552,-0.04776682850730375,0.39863211949609945,-0.1235137265688224,-0.24080953122541707,-0.2115317105909327,0.12249767341007478
If I Die Young,The Band Perry,4u26EevCNXMhlvE1xFBJwX,user_library,-0.2409357308272882,1.0368574629035607,0.19568668452412524,0.030697626433386683,-0.11626918991297805,-0.040172628468822795,0.030253734404303654,-0.13164042493592984
How's Your Evening So Far - Chris Lake Remix,Chris Lake,2PuOeRzHv8eO3wH0Sto2ua,user_library,1.6743791371029952,-0.5634618382685601,-0.35104886992206097,0.2071805254017661,-0.16607479087883403,0.08492833796908951,-0.17145790744287867,0.04675363657193332
Your Love (Déjà Vu),Glass Animals,5DYD4zlGiFlkpLaf2Bk8Vl,user_library,-0.01070706867869042,0.4026346412601703,0.5387012579400319,0.13756578654948792,0.21624465154137995,-0.21598339386022936,-0.0756851062820433,0.21201397263548566
Esperar Pra Ver,Poolside,7baNYnxas4NlQXcoj6kSmp,user_library,0.16116688248036656,0.5205352628779624,-0.5232598276696714,0.5224002334121797,-0.2591590705749976,0.16282137712759034,-0.7049094465030492,0.5388167140759298
Glimmer,Tame Impala,1unBUyjeQUDiJ8N89XiDrr,user_library,-0.15032084390882797,0.6066081617809095,-0.6901257017516107,0.5742585203491507,0.7855978904020722,0.17298565292912083,0.3350690953756208,0.5157071424582839
One More Hour,Tame Impala,0mO6oS60RST2sWmN2FKknP,user_library,-0.22512089463933438,0.788833772879733,0.04291113149936781,-0.07369851628864485,0.9949532556176234,0.055925681850886394,0.2953636085713583,0.38581180196589304
It Might Be Time,Tame Impala,558ubozatFQlweufvHa3Ip,user_library,-0.2495359087703207,0.7715243388343859,0.17060684019581365,-0.2044126026463405,0.9333289329407018,-0.08465125823271352,0.3919194276677618,0.5982697789898379
Is It True,Tame Impala,6RZmhpvukfyeSURhf4kZ0d,user_library,-0.18267852842155996,0.8563285040269767,0.16298329346508994,-0.17842886577499073,0.9601827399364897,-0.12535403738996675,0.22383204062832115,0.1976840140544323
Lost In Yesterday,Tame Impala,5JWPUEov2wlX7c0jhYZpeB,user_library,-0.3353513604352186,0.7350642554856084,0.21760977761519532,-0.21282397739026884,0.9037609453893346,1.01895805077169,0.29915209696655354,0.08318230173073672
On Track,Tame Impala,0IuE6FnXPCdZ8NLuuvJRhb,user_library,-0.24193732429978068,0.7760178156829536,0.17783580286260545,-0.19548341783051257,1.000284793297183,-0.08678454355726074,0.3535954938348852,0.5483835778760073
Tomorrow's Dust,Tame Impala,666PdikRnUzdvjT9p5wWND,user_library,-0.19321845586665265,0.8270903889608369,0.17881118269311086,-0.16892322458637676,0.9449177163685185,-0.14362091206290184,0.293192794096218,0.1968083961805766
Breathe Deeper,Tame Impala,3LbZIhU0smEU5SUnxod4j4,user_library,-0.17282648022293554,0.5051152185284398,-0.7012155231521336,0.5484370712386829,0.754909079276007,0.06759427947639997,0.30329368718985233,0.18413214677472314
Posthumous Forgiveness,Tame Impala,1KcOU0q9AMXV9xi4tSzzCc,user_library,-0.21782600823280804,0.8040267476355345,0.09938000554215419,-0.1454518477721908,0.9661958720615081,-0.007734620730215135,0.5113914444416862,0.761781838700732
Borderline,Tame Impala,5hM5arv9KDbCHS0k9uqwjr,user_library,-0.171052823226807,0.5676795166943395,-0.6350769327721003,0.59822742721734,0.7313585410969733,0.19086563094052506,0.3545953941088558,0.564878872459133
Instant Destiny,Tame Impala,6WCXBUFa0z3l9DoOY3k5Xe,user_library,-0.22484158919580371,0.7175097513358207,0.04121878929673045,-0.06975356017244425,0.9079399645948701,0.03443752992106348,0.33153336079663986,0.4300675257466848
One More Year,Tame Impala,5ozqshq2dtU7SYCpCBu0NE,user_library,-0.24858586743036268,0.7607936371033734,0.11628538727799562,-0.26598332917526873,0.9847632676742326,0.9632756932510559,0.33001265442387945,0.20894268616869915
Texas Sun,Khruangbin,6Flu33CZc4xS2gkA6cRcNh,user_library,-0.23555519342291106,0.9214822455595403,0.005826957417388677,-0.31025338993665996,0.22934632517736206,-0.1356116312294757,0.17250676528446662,0.4871526281016692
Oh Girl,The Chi-Lites,5tcR6nVpY1JRDyDcK0K60f,user_library,-0.15563938858347912,0.9788494158607309,-0.2985736496383434,0.6442543571268792,-0.5520294140424138,-0.03629383746505335,0.05925145499697782,-0.21602611419076695
